chr	start	end	name	annotation	description	region	distance	subregion	insideDistance	exonnumber	nexons	UTR	strand	geneL	codingL	Geneid	subjectHits
chr17	28716843	28716967			inside exon	inside	1200	inside exon	0	3	3	inside transcription region	-	1411		ENSG00000109113.20	41870
chr17	29083080	29083589			inside intron	inside	6571	inside intron	-641	3	4	inside transcription region	-	15301		ENSG00000196535.20	158008
chr17	29533935	29534354			covers exon(s)	inside	143004	covers exon(s)	0	17	18	inside transcription region	+	153409		ENSG00000160551.12	109137
chr17	29573295	29573394			inside intron	inside	12748	inside intron	-12595	1	2	inside transcription region	+	146543		ENSG00000264031.1	278977
chr17	29584477	29585083			inside intron	inside	23930	inside intron	-23777	1	2	inside transcription region	+	146543		ENSG00000264031.1	278977
chr17	29645081	29645902			inside intron	inside	84534	inside intron	61154	2	2	inside transcription region	+	146543		ENSG00000264031.1	278977
chr17	30340921	30341544			downstream	downstream	3060				1		-	101		ENSG00000207132.1	172296
chr17	30711017	30711443			inside intron	inside	1312	inside intron	-1205	1	7	inside transcription region	+	60345		ENSG00000290928.2	327217
chr17	30736408	30736863			inside intron	inside	2345	inside intron	-1310	2	7	inside transcription region	+	35987		ENSG00000290928.2	327222
chr17	30825043	30825123			promoter	promoter	351				8		-	42008		ENSG00000176390.12	138253
chr17	30970026	30970382			overlaps 3'	overlaps 3'	1241	covers exon(s)	0	2	2	inside transcription region	+	1522		ENSG00000286194.1	307183
chr17	31416748	31417750			inside intron	inside	25073	inside intron	14062	2	15	inside transcription region	+	146536		ENSG00000131242.18	69203
chr17	31446186	31446746			inside intron	inside	14373	inside intron	1670	3	3	inside transcription region	+	16682		ENSG00000131242.18	69206
chr17	31522367	31522519			overlaps exon downstream	inside	501	overlaps exon downstream	0	2	6	inside transcription region	+	6027		ENSG00000131242.18	69212
chr17	31917038	31917478			upstream	upstream	15330				11		-	21527		ENSG00000108651.10	41193
chr17	32072957	32073057			inside intron	inside	10727	inside intron	-8468	3	5	inside transcription region	+	34916		ENSG00000277511.3	296373
chr17	32079915	32080303			inside intron	inside	17685	inside intron	14758	4	5	inside transcription region	+	34916		ENSG00000277511.3	296373
chr17	32126878	32127119			inside intron	inside	43733	inside intron	340	5	5	inside transcription region	+	45309		ENSG00000277511.3	296403
chr17	32256317	32256622			downstream	downstream	8782				2		-	6789		ENSG00000287506.2	312645
chr17	32495652	32496043			inside exon	inside	116	inside exon	0	1	2	inside transcription region	+	3797		ENSG00000266718.3	281617
chr17	32822628	32823317			inside intron	inside	53860	inside intron	-41843	2	11	inside transcription region	-	117365		ENSG00000176658.17	138527
chr17	34626050	34626259			overlaps exon upstream	inside	46468	overlaps exon upstream	0	2	9	inside transcription region	+	59736		ENSG00000181291.8	144297
chr17	34852083	34852349			inside intron	inside	6697	inside intron	6444	1	2	inside transcription region	-	21175		ENSG00000264622.1	279447
chr17	35118867	35119041			inside intron	inside	1024	inside intron	69	2	9	5' UTR	-	93569		ENSG00000267618.5	284751
chr17	35236582	35236982			inside intron	inside	5974	inside intron	-3939	2	2	inside transcription region	-	10684		ENSG00000266947.4	282011
chr17	35244294	35244718			inside intron	inside	1205	inside intron	-1150	1	2	5' UTR	+	16731		ENSG00000166750.10	121176
chr17	35432094	35433619			overlaps 5'	overlaps 5'	0	covers exon(s)	0	3	4	5' UTR	-	22406		ENSG00000172123.14	131781
chr17	35450365	35451448			promoter	promoter	1528				7		-	9853		ENSG00000154760.14	102773
chr17	35749111	35749451			overlaps exon upstream	inside	3788	overlaps exon upstream	0	3	6	inside transcription region	-	8728		ENSG00000270765.7	287977
chr17	35750225	35750558			overlaps exon upstream	inside	2681	overlaps exon upstream	0	2	6	inside transcription region	-	8728		ENSG00000270765.7	287977
chr17	35929863	35930292			overlaps exon downstream	inside	7	overlaps exon downstream	0	1	3	overlaps 5' UTR	-	7818		ENSG00000278023.7	296913
chr17	36657673	36657736			overlaps exon downstream	inside	62	overlaps exon downstream	0	1	4	inside transcription region	+	27518		ENSG00000275613.3	294642
chr17	36660898	36661606			inside intron	inside	2561	inside intron	-2327	1	3	inside transcription region	+	26801		ENSG00000275613.3	294652
chr17	36785604	36786281			downstream	downstream	127711				6		+	114259		ENSG00000275613.3	294649
chr17	37047483	37048456			inside intron	inside	4434	inside intron	-1514	2	3	inside transcription region	-	7662		ENSG00000278638.2	297620
chr17	37373396	37373750			inside intron	inside	33068	inside intron	-13004	2	2	inside transcription region	-	46585		ENSG00000278540.5	297508
chr17	37405655	37405847			inside intron	inside	971	inside intron	414	1	2	inside transcription region	-	46585		ENSG00000278540.5	297508
chr17	38257799	38257945			inside intron	inside	7936	inside intron	-762	2	4	inside transcription region	-	26575		ENSG00000291088.2	330963
chr17	38343924	38344149			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	11	5' UTR	-	19385		ENSG00000277399.6	296291
chr17	38349139	38350144			close to 3'	close to 3'	1669				3		-	1357		ENSG00000306455.1	376098
chr17	38358827	38359056			inside intron	inside	5884	inside intron	2654	2	5	inside transcription region	+	24795		ENSG00000274211.6	293219
chr17	38419825	38420157			inside intron	inside	545	inside intron	-425	1	24	inside transcription region	+	93105		ENSG00000275832.5	294882
chr17	38453072	38453317			inside intron	inside	16602	inside intron	-1244	2	3	inside transcription region	-	19525		ENSG00000276170.7	295202
chr17	38464792	38465229			inside intron	inside	4869	inside intron	4326	1	3	inside transcription region	-	14940		ENSG00000276170.7	295206
chr17	38510486	38511209			inside exon	inside	56796	inside exon	0	24	24	overlaps 3'UTR	+	58695		ENSG00000275832.5	294885
chr17	38528412	38528898			downstream	downstream	77054				19		-	75921		ENSG00000277363.5	296265
chr17	38561962	38562313			inside exon	inside	42299	inside exon	0	7	7	inside transcription region	-	42690		ENSG00000277363.5	296273
chr17	38563323	38564416			overlaps exon upstream	inside	40196	overlaps exon upstream	0	5	7	inside transcription region	-	42690		ENSG00000277363.5	296273
chr17	38840663	38841457			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	3	overlaps 5' UTR	-	6352		ENSG00000275489.2	294513
chr17	38885186	38885948			inside intron	inside	11296	inside intron	4471	3	6	inside transcription region	+	41251		ENSG00000002834.19	380
chr17	38967283	38967785			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	11	5' UTR	-	30971		ENSG00000204952.3	169789
chr17	39057557	39058062			inside intron	inside	498	inside intron	-397	1	5	inside transcription region	+	15977		ENSG00000293194.2	338361
chr17	39154869	39154997			promoter	promoter	475				5		-	46192		ENSG00000161381.14	110203
chr17	39219634	39219913			inside intron	inside	5755	inside intron	-1460	2	11	inside transcription region	-	14427		ENSG00000141750.7	87406
chr17	39357545	39358271			inside intron	inside	43435	inside intron	-14303	2	2	5' UTR	-	58526		ENSG00000108306.13	40461
chr17	39451738	39451843			promoter	promoter	466				4		-	7722		ENSG00000125686.12	62104
chr17	39576359	39576496			downstream	downstream	114873				21		+	106073		ENSG00000167258.16	122293
chr17	39622847	39623019			inside intron	inside	4214	inside intron	-574	2	2	inside transcription region	-	5446		ENSG00000306125.1	374893
chr17	39867921	39868141			covers exon(s)	inside	492	covers exon(s)	0	2	2	inside transcription region	-	1970		ENSG00000302760.1	365074
chr17	40038973	40039472			inside intron	inside	14936	inside intron	-2818	4	4	inside transcription region	-	18507		ENSG00000008838.21	2851
chr17	40303392	40304011			inside exon	inside	15513	inside exon	0	12	12	3'UTR	+	16778		ENSG00000094804.12	24627
chr17	40332355	40332706			inside intron	inside	14070	inside intron	-958	2	7	inside transcription region	+	39358		ENSG00000131759.18	69844
chr17	40361536	40362506			inside intron	inside	881	inside intron	-398	1	2	inside transcription region	+	4038		ENSG00000266208.2	280967
chr17	40779260	40779932			inside intron	inside	2618	inside intron	-70	4	8	inside transcription region	-	5742		ENSG00000171446.7	130355
chr17	40981784	40982098			inside intron	inside	1335	inside intron	-1176	1	2	inside transcription region	+	80496		ENSG00000306126.1	374895
chr17	41635007	41635568			covers exon(s)	inside	30952	covers exon(s)	0	2	9	inside transcription region	-	40195		ENSG00000290861.2	326211
chr17	41710658	41711019			promoter	promoter	1312				3		+	3638		ENSG00000184502.4	148941
chr17	41738134	41738528			upstream	upstream	3490				10		-	12004		ENSG00000173805.16	134614
chr17	41775575	41776107			inside intron	inside	10102	inside intron	-2648	2	3	5' UTR	-	14362		ENSG00000173801.17	134607
chr17	41777788	41778103			inside intron	inside	8106	inside intron	-4861	2	3	5' UTR	-	14362		ENSG00000173801.17	134607
chr17	41967934	41968398			overlaps two exons	inside	151	overlaps two exons	0	1	2	overlaps 5' UTR	+	802		ENSG00000173786.17	134592
chr17	42039686	42040431			inside exon	inside	10170	inside exon	0	3	3	overlaps 3'UTR	-	12369		ENSG00000267221.3	283094
chr17	42056813	42057857			inside intron	inside	5943	inside intron	-5773	1	2	inside transcription region	+	14452		ENSG00000294424.1	343859
chr17	42193469	42193790			overlaps two exons	inside	704	overlaps two exons	0	3	3	inside transcription region	-	1305		ENSG00000167925.17	123895
chr17	42287589	42288016			inside intron	inside	617	inside intron	443	1	19	5' UTR	-	89457		ENSG00000173757.11	134558
chr17	42532653	42532729			inside intron	inside	1025	inside intron	780	2	2	inside transcription region	+	2596		ENSG00000300389.1	359170
chr17	42543627	42544032			inside intron	inside	7117	inside intron	-4871	3	5	inside transcription region	+	25552		ENSG00000266929.1	281993
chr17	42670357	42670506			covers exon(s)	inside	6488	covers exon(s)	0	11	13	inside transcription region	-	9050		ENSG00000068137.15	12539
chr17	42964971	42965100			inside intron	inside	463	inside intron	-234	1	2	inside transcription region	+	6026		ENSG00000308697.1	381985
chr17	43006679	43006968			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	7	overlaps 5' UTR	+	7716		ENSG00000068079.8	12501
chr17	43033969	43034578			downstream	downstream	8738				5		+	6810		ENSG00000108830.11	41452
chr17	43126118	43126412			inside intron	inside	474	inside intron	-347	1	8	inside transcription region	+	28027		ENSG00000198496.13	163024
chr17	43359975	43362430			inside intron	inside	25895	inside intron	-10645	5	5	inside transcription region	-	39368		ENSG00000188825.17	155739
chr17	43394429	43394646			close to 3'	close to 3'	1445				1		-	98		ENSG00000252882.1	253291
chr17	43528557	43528852			overlaps exon upstream	inside	1582	overlaps exon upstream	0	5	5	inside transcription region	-	1935		ENSG00000175832.13	137699
chr17	43530395	43530653			inside intron	inside	15246	inside intron	-213	9	13	inside transcription region	-	17562		ENSG00000175832.13	137698
chr17	43645626	43645760			inside intron	inside	16162	inside intron	-1965	3	4	inside transcription region	-	20542		ENSG00000005102.14	986
chr17	44087086	44087132			inside intron	inside	5051	inside intron	279	5	12	inside transcription region	-	10612		ENSG00000108840.17	41464
chr17	44097678	44098021			inside intron	inside	25607	inside intron	-3843	3	3	inside transcription region	-	29847		ENSG00000108840.17	41471
chr17	44326005	44326327			inside intron	inside	552	inside intron	-312	1	2	inside transcription region	+	2095		ENSG00000288961.3	316744
chr17	44353252	44354690			inside exon	inside	9163	inside exon	0	8	8	overlaps 3'UTR	-	10638		ENSG00000161682.15	110473
chr17	44539948	44540589			inside intron	inside	3747	inside intron	-3083	2	4	inside transcription region	+	19126		ENSG00000306416.1	375978
chr17	44568918	44569826			covers	covers	0	covers exon(s)			2		+	400		ENSG00000305587.1	373635
chr17	44794409	44794747			inside exon	inside	3195	inside exon	0	2	2	inside transcription region	-	5187		ENSG00000267405.2	283975
chr17	44915380	44916901			overlaps 3'	overlaps 3'	36	covers exon(s)	0	1	3	overlaps 5' UTR	-	1476		ENSG00000131095.14	68985
chr17	44988342	44988593			inside intron	inside	25003	inside intron	106	5	6	inside transcription region	-	25951		ENSG00000294432.1	343891
chr17	45262594	45263116			inside intron	inside	390	inside intron	-250	1	4	inside transcription region	+	6055		ENSG00000267278.7	283368
chr17	45385601	45386144			downstream	downstream	24280				16		-	16522		ENSG00000159314.13	107661
chr17	45395575	45395736			covers exon(s)	inside	34543	covers exon(s)	0	16	16	inside transcription region	-	34823		ENSG00000159314.13	107673
chr17	45405635	45405960			overlaps exon downstream	inside	26893	overlaps exon downstream	0	2	4	inside transcription region	-	28378		ENSG00000159314.13	107681
chr17	45429493	45430210			inside exon	inside	2706	inside exon	0	4	4	inside transcription region	-	3563		ENSG00000159314.13	107684
chr17	45500380	45502211			inside intron	inside	9488	inside intron	1049	2	4	inside transcription region	+	67757		ENSG00000267198.2	282949
chr17	45809172	45809633			inside intron	inside	86028	inside intron	-8381	6	7	inside transcription region	-	96271		ENSG00000264589.6	279424
chr17	45812848	45813613			covers exon(s)	inside	82048	covers exon(s)	0	5	7	inside transcription region	-	96271		ENSG00000264589.6	279424
chr17	45848989	45849209			inside intron	inside	45564	inside intron	-4827	2	2	inside transcription region	-	50896		ENSG00000264589.6	279432
chr17	45948225	45950787			inside intron	inside	53551	inside intron	11533	2	10	5' UTR	+	133660		ENSG00000186868.18	153109
chr17	46769621	46770139			covers exon(s)	inside	1308	covers exon(s)	0	2	4	overlaps 5' UTR	-	7569		ENSG00000108379.11	40547
chr17	46819637	46820036			inside intron	inside	12997	inside intron	1071	3	4	inside transcription region	-	59191		ENSG00000108379.11	40548
chr17	46835904	46836525			inside intron	inside	2703	inside intron	-2463	1	3	inside transcription region	+	41945		ENSG00000158955.11	107192
chr17	47056827	47057011			inside intron	inside	43269	inside intron	-73	3	3	inside transcription region	-	43612		ENSG00000262879.8	277754
chr17	47324330	47325165			inside intron	inside	167305	inside intron	-5709	9	10	inside transcription region	-	212944		ENSG00000263293.4	278120
chr17	47708279	47709359			inside intron	inside	12097	inside intron	-2525	3	3	inside transcription region	-	15847		ENSG00000300104.1	358362
chr17	47778187	47778930			downstream	downstream	42864				23		-	14422		ENSG00000006025.13	1463
chr17	47811346	47812069			inside intron	inside	9711	inside intron	-2230	13	16	3'UTR	-	14405		ENSG00000006025.13	1466
chr17	48943794	48944066			covers exon(s)	inside	740	covers exon(s)	0	2	4	inside transcription region	-	7810		ENSG00000159210.10	107557
chr17	49004262	49004965			inside intron	inside	6499	inside intron	-5092	2	6	inside transcription region	+	39170		ENSG00000159217.10	107591
chr17	49014612	49014685			inside intron	inside	695	inside intron	-576	1	5	inside transcription region	+	22916		ENSG00000159217.10	107592
chr17	49035895	49036079			inside intron	inside	9503	inside intron	2088	3	3	inside transcription region	+	12046		ENSG00000159217.10	107593
chr17	49127821	49129021			upstream	upstream	3439				11		+	37529		ENSG00000167080.9	121919
chr17	49249433	49249705			inside intron	inside	1164	inside intron	-1130	1	4	inside transcription region	+	9482		ENSG00000177369.12	139656
chr17	50117249	50117597			overlaps exon downstream	inside	6001	overlaps exon downstream	0	3	4	inside transcription region	-	7595		ENSG00000167100.15	121975
chr17	50117654	50117834			overlaps exon upstream	inside	5764	overlaps exon upstream	0	3	4	inside transcription region	-	7595		ENSG00000167100.15	121975
