chr	start	end	name	annotation	description	region	distance	subregion	insideDistance	exonnumber	nexons	UTR	strand	geneL	codingL	Geneid	subjectHits
chr20	30376724	30377510			inside intron	inside	86888	inside intron	2074	4	8	inside transcription region	+	107063		ENSG00000287288.2	311756
chr20	30399839	30402299			inside intron	inside	22667	inside intron	1968	3	3	inside transcription region	+	27279		ENSG00000287288.2	311781
chr20	30488212	30489949			upstream	upstream	3136				1		-	151		ENSG00000275877.1	294937
chr20	30499650	30500815			upstream	upstream	14574				1		-	151		ENSG00000275877.1	294937
chr20	30537206	30537963			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	4	inside transcription region	+	18075		ENSG00000290901.2	326769
chr20	30541011	30544151			covers exon(s)	inside	3350	covers exon(s)	0	2	6	inside transcription region	+	33701		ENSG00000290901.2	326781
chr20	30564612	30565667			inside intron	inside	14395	inside intron	13096	1	3	inside transcription region	-	30696		ENSG00000310019.1	385042
chr20	30579916	30581889			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	3	inside transcription region	-	30852		ENSG00000310019.1	385039
chr20	30585346	30586487			upstream	upstream	5223				3		-	30852		ENSG00000310019.1	385039
chr20	30691050	30691453			inside intron	inside	50166	inside intron	-1230	8	8	inside transcription region	-	51870		ENSG00000290900.2	326760
chr20	30694010	30694221			inside intron	inside	47398	inside intron	1531	7	8	inside transcription region	-	51870		ENSG00000290900.2	326760
chr20	30705632	30708403			inside intron	inside	15533	inside intron	-79	3	3	inside transcription region	-	18477		ENSG00000290900.2	326763
chr20	30710127	30711091			overlaps exon upstream	inside	13002	overlaps exon upstream	0	4	4	inside transcription region	-	14045		ENSG00000290900.2	326764
chr20	30723346	30724643			inside intron	inside	16976	inside intron	-3293	3	8	inside transcription region	-	51870		ENSG00000290900.2	326760
chr20	30730117	30731973			inside intron	inside	9646	inside intron	6013	2	8	inside transcription region	-	51870		ENSG00000290900.2	326760
chr20	30891334	30895689			inside intron	inside	17018	inside intron	-567	2	2	inside transcription region	-	22780		ENSG00000298069.1	353166
chr20	30898634	30900713			inside intron	inside	11994	inside intron	-7867	2	2	inside transcription region	-	22780		ENSG00000298069.1	353166
chr20	30911712	30913310			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	2	inside transcription region	-	22947		ENSG00000298069.1	353165
chr20	30922031	30924732			upstream	upstream	9240				2		-	22947		ENSG00000298069.1	353165
chr20	31484164	31484380			inside exon	inside	8876	inside exon	0	5	5	inside transcription region	+	9607		ENSG00000088320.4	21684
chr20	31637832	31638214			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	5	5' UTR	+	7094		ENSG00000131055.5	68857
chr20	33667404	33668265			inside exon	inside	461	inside exon	0	1	1	overlaps 3'UTR	+	1582		ENSG00000288649.2	315359
chr20	34268785	34269024			inside intron	inside	12149	inside intron	12002	1	3	inside transcription region	-	46333		ENSG00000250917.1	249633
chr20	34557853	34558070			overlaps exon downstream	inside	467	overlaps exon downstream	0	1	2	inside transcription region	-	2046		ENSG00000302385.1	364150
chr20	34654897	34656175			inside intron	inside	20915	inside intron	1004	2	4	inside transcription region	-	33523		ENSG00000101464.11	29984
chr20	34798511	34799653			inside intron	inside	57085	inside intron	7469	2	2	inside transcription region	+	66021		ENSG00000286803.2	309733
chr20	35174828	35175295			overlaps exon downstream	inside	96	overlaps exon downstream	0	1	4	inside transcription region	+	41172		ENSG00000101000.6	29028
chr20	35412439	35412591			promoter	promoter	408				8		-	109465		ENSG00000101019.22	29090
chr20	35615554	35615622			promoter	promoter	207				12		+	5265		ENSG00000061656.11	10047
chr20	35700589	35700858			overlaps exon upstream	inside	1138	overlaps exon upstream	0	2	2	inside transcription region	+	1529		ENSG00000125995.16	62850
chr20	37384193	37384288			inside exon	inside	43	inside exon	0	1	12	inside transcription region	+	21900		ENSG00000197122.13	159684
chr20	38790202	38791139			downstream	downstream	10735				2		+	7376		ENSG00000297212.1	351072
chr20	40098222	40098517			upstream	upstream	12599				5		+	15252		ENSG00000223410.2	180673
chr20	41694203	41694362			inside exon	inside	21315	inside exon	0	2	2	inside transcription region	-	21772		ENSG00000288843.3	316128
chr20	42612285	42614854			inside intron	inside	575063	inside intron	63011	7	31	3'UTR	-	1109038		ENSG00000196090.14	156761
chr20	42622366	42622842			inside intron	inside	567075	inside intron	55023	7	31	3'UTR	-	1109038		ENSG00000196090.14	156761
chr20	43906247	43906847			upstream	upstream	8005				9		+	154764		ENSG00000124191.18	60125
chr20	44208780	44208980			covers exon(s)	inside	1096	covers exon(s)	0	1	6	5' UTR	-	13580		ENSG00000132823.11	71674
chr20	44387979	44388243			inside intron	inside	7419	inside intron	-3306	2	2	inside transcription region	-	11498		ENSG00000229005.3	199958
chr20	44683675	44684181			inside intron	inside	62181	inside intron	11209	3	4	inside transcription region	-	89911		ENSG00000244558.7	236351
chr20	44750113	44750860			overlaps exon upstream	inside	4248	overlaps exon upstream	0	2	2	overlaps 3'UTR	+	6448		ENSG00000124249.7	60258
chr20	45304097	45304663			overlaps exon downstream	inside	940	overlaps exon downstream	0	2	9	3'UTR	-	11935		ENSG00000124159.17	60080
chr20	45312089	45312335			overlaps exon upstream	inside	5238	overlaps exon upstream	0	6	12	inside transcription region	+	10108		ENSG00000124232.11	60247
chr20	45316093	45316164			inside exon	inside	168	inside exon	0	1	3	inside transcription region	+	1899		ENSG00000124232.11	60249
chr20	45372796	45373206			inside intron	inside	9286	inside intron	-7109	2	5	inside transcription region	+	46558		ENSG00000254806.5	259040
chr20	46012396	46012734			covers exon(s)	inside	3488	covers exon(s)	0	8	13	inside transcription region	+	7653		ENSG00000100985.7	28990
chr20	46117788	46117912			promoter	promoter	359				5		+	5563		ENSG00000101017.15	29070
chr20	46849010	46849740			inside intron	inside	3831	inside intron	-3596	1	2	inside transcription region	+	10334		ENSG00000298160.1	353358
chr20	49916543	49917419			promoter	promoter	1014				3		-	12138		ENSG00000158480.11	106640
chr20	51092099	51092611			inside intron	inside	384	inside intron	-334	1	4	inside transcription region	+	50951		ENSG00000300609.1	359700
chr20	51662159	51662792			inside intron	inside	105598	inside intron	-5008	14	28	inside transcription region	-	171876		ENSG00000054793.14	8910
chr20	52422872	52424326			inside intron	inside	82551	inside intron	14532	2	5	inside transcription region	+	198754		ENSG00000234948.3	218357
chr20	53217558	53218178			inside intron	inside	32275	inside intron	-31881	1	3	inside transcription region	+	302196		ENSG00000182463.17	145706
chr20	53595293	53596493			inside intron	inside	13414	inside intron	1137	3	4	inside transcription region	-	26982		ENSG00000171940.14	131444
chr20	53751354	53752213			downstream	downstream	12626				2		+	3069		ENSG00000287886.2	314098
chr20	53764131	53764365			downstream	downstream	25403				2		+	3069		ENSG00000287886.2	314098
chr20	53860419	53861360			downstream	downstream	5058				1		-	2849		ENSG00000304955.1	372155
chr20	53864854	53866641			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	1	inside transcription region	-	2849		ENSG00000304955.1	372155
chr20	54162488	54162848			inside intron	inside	38695	inside intron	15540	2	5	inside transcription region	+	66064		ENSG00000286587.2	308666
chr20	54200476	54201531			downstream	downstream	6302				2		-	884		ENSG00000310298.1	385829
chr20	54624980	54625457			inside intron	inside	149262	inside intron	-14456	6	8	inside transcription region	+	175172		ENSG00000101134.12	29252
chr20	54675139	54677624			downstream	downstream	199546				8		+	175576		ENSG00000101134.12	29250
chr20	54734764	54734929			downstream	downstream	259171				8		+	175576		ENSG00000101134.12	29250
chr20	55707469	55709644			inside intron	inside	35354	inside intron	14930	2	3	inside transcription region	-	77731		ENSG00000287478.2	312542
chr20	55720108	55721695			inside intron	inside	23303	inside intron	2879	2	3	inside transcription region	-	77731		ENSG00000287478.2	312542
chr20	56465906	56466274			covers exon(s)	inside	2287	covers exon(s)	0	2	2	inside transcription region	-	4423		ENSG00000303540.1	367161
chr20	56769716	56770585			inside intron	inside	19082	inside intron	8177	2	3	inside transcription region	+	118639		ENSG00000304895.1	372032
chr20	58308737	58309074			inside exon	inside	366	inside exon	0	2	2	inside transcription region	-	1047		ENSG00000291067.2	330046
chr20	58855190	58855258			inside intron	inside	33574	inside intron	-2241	4	7	inside transcription region	-	69914		ENSG00000293655.1	341817
chr20	58869077	58869434			inside intron	inside	19398	inside intron	12301	3	7	inside transcription region	-	69914		ENSG00000293655.1	341817
chr20	59042113	59042341			inside intron	inside	468	inside intron	357	1	2	inside transcription region	-	4675		ENSG00000101166.16	29344
chr20	59524773	59525363			downstream	downstream	9582				2		+	848		ENSG00000227282.1	193775
chr20	60087379	60088142			inside intron	inside	17670	inside intron	12028	2	3	inside transcription region	+	31658		ENSG00000228340.9	197326
chr20	60137997	60138445			overlaps exon upstream	inside	38975	overlaps exon upstream	0	7	8	inside transcription region	+	55583		ENSG00000228340.9	197392
chr20	60910153	60910955			upstream	upstream	95942				1		-	2207		ENSG00000261035.1	274939
chr20	60967318	60967957			downstream	downstream	109859				2		-	592		ENSG00000229755.1	201843
chr20	61379379	61380161			inside intron	inside	127118	inside intron	-124441	2	16	inside transcription region	+	688356		ENSG00000179242.16	142276
chr20	61382626	61382965			inside intron	inside	130365	inside intron	-127688	2	16	inside transcription region	+	688356		ENSG00000179242.16	142276
chr20	61387585	61387888			inside intron	inside	135324	inside intron	-132647	2	16	inside transcription region	+	688356		ENSG00000179242.16	142276
chr20	61662179	61662708			inside intron	inside	62418	inside intron	-62189	1	15	5' UTR	+	337488		ENSG00000179242.16	142278
chr20	61945118	61945734			downstream	downstream	692857				16		+	688356		ENSG00000179242.16	142276
chr20	62021497	62021549			inside intron	inside	42817	inside intron	-6789	2	3	inside transcription region	-	51492		ENSG00000130699.20	67965
chr20	62477388	62477678			promoter	promoter	192				1		+	724		ENSG00000272050.1	289573
chr20	62496987	62497092			promoter	promoter	904				2		-	1260		ENSG00000306877.1	377395
chr20	62539328	62539549			downstream	downstream	11155				6		-	10545		ENSG00000174403.18	135421
chr20	62744658	62745121			inside intron	inside	35822	inside intron	9563	2	4	inside transcription region	+	53935		ENSG00000101188.5	29372
chr20	62824675	62825330			covers exon(s)	inside	2066	covers exon(s)	0	4	11	inside transcription region	+	6367		ENSG00000092758.18	24257
chr20	62832287	62833195			covers exon(s)	inside	559	covers exon(s)	0	2	4	inside transcription region	+	4399		ENSG00000092758.18	24261
chr20	62862386	62862639			inside intron	inside	922	inside intron	-844	1	2	inside transcription region	+	12988		ENSG00000302953.1	365472
chr20	63009843	63011132			inside intron	inside	460	inside intron	-369	1	4	inside transcription region	+	75688		ENSG00000272259.6	290148
chr20	63028657	63029848			inside intron	inside	19274	inside intron	-19183	1	4	inside transcription region	+	75688		ENSG00000272259.6	290148
chr20	63423269	63423339			inside intron	inside	1000	inside intron	175	2	3	inside transcription region	+	2286		ENSG00000280936.1	300253
chr20	63569047	63569718			covers exon(s)	inside	4521	covers exon(s)	0	6	20	inside transcription region	-	16153		ENSG00000130589.16	67750
chr20	63628038	63628116			inside intron	inside	761	inside intron	152	2	2	inside transcription region	+	1419		ENSG00000232442.4	210255
chr20	63696587	63697358			covers exon(s)	inside	6821	covers exon(s)	0	14	15	inside transcription region	+	8837		ENSG00000026036.23	5555
chr20	63919114	63919478			inside intron	inside	53785	inside intron	8856	5	5	inside transcription region	+	63123		ENSG00000290226.1	321334
chr20	63947855	63948731			covers exon(s)	inside	7610	covers exon(s)	0	2	3	inside transcription region	-	9888		ENSG00000198276.16	162667
chr20	64043046	64043148			downstream	downstream	4914				2		+	1830		ENSG00000196421.9	157709
chr20	64315812	64316374			downstream	downstream	20871				3		+	18191		ENSG00000293528.1	341151
chr21	8988048	8988714			close to 3'	close to 3'	678				1		+	60		ENSG00000264063.1	278996
chr21	9043233	9043551			inside intron	inside	86217	inside intron	-6870	4	5	inside transcription region	-	103155		ENSG00000291050.2	329433
chr21	9109966	9110702			inside intron	inside	19040	inside intron	16786	2	3	inside transcription region	-	43838		ENSG00000291050.2	329463
chr21	13979473	13981147			covers exon(s)	inside	752	covers exon(s)	0	2	8	inside transcription region	-	42535		ENSG00000291280.2	336683
chr21	14063726	14065206			overlaps exon upstream	inside	36274	overlaps exon upstream	0	2	2	inside transcription region	+	38090		ENSG00000224905.9	185535
chr21	14091957	14092501			inside intron	inside	64514	inside intron	-7812	2	3	inside transcription region	+	74289		ENSG00000224905.9	185534
chr21	14217118	14217296			inside intron	inside	961	inside intron	-835	1	5	inside transcription region	+	12215		ENSG00000185272.14	150213
chr21	14272890	14273489			inside intron	inside	3297	inside intron	-2280	2	6	inside transcription region	+	30088		ENSG00000291052.2	329489
chr21	14280969	14281672			inside intron	inside	4072	inside intron	-1311	2	6	inside transcription region	+	22784		ENSG00000291052.2	329536
chr21	15483277	15483652			inside intron	inside	143582	inside intron	-5420	5	6	inside transcription region	-	151536		ENSG00000229425.6	201129
chr21	15731312	15732802			inside intron	inside	1287	inside intron	-873	1	25	inside transcription region	+	150033		ENSG00000155313.16	103222
chr21	16285391	16285629			inside intron	inside	5650	inside intron	-5528	1	6	inside transcription region	+	328343		ENSG00000215386.16	177886
chr21	16592506	16593314			inside intron	inside	3173	inside intron	3032	1	2	inside transcription region	-	12259		ENSG00000295714.1	347055
chr21	17047217	17049478			inside intron	inside	78920	inside intron	-20891	3	4	inside transcription region	-	108706		ENSG00000303199.1	366154
chr21	18847866	18848218			upstream	upstream	9561				1		+	497		ENSG00000198618.5	163354
chr21	18849776	18852859			upstream	upstream	4920				1		+	497		ENSG00000198618.5	163354
chr21	20303293	20305311			upstream	upstream	44473				2		-	2068		ENSG00000233236.2	212904
chr21	20732656	20732799			inside intron	inside	70447	inside intron	-3655	7	7	inside transcription region	-	74281		ENSG00000224924.10	185600
chr21	20973713	20974180			upstream	upstream	24229				18		+	544920		ENSG00000154654.15	102648
chr21	22391052	22391284			inside intron	inside	181113	inside intron	29485	3	3	inside transcription region	+	210880		ENSG00000226043.3	189001
chr21	22830742	22831658			upstream	upstream	50924				3		+	1418		ENSG00000225906.1	188571
chr21	23376204	23377509			inside intron	inside	7370	inside intron	-3119	2	4	inside transcription region	-	17683		ENSG00000228592.3	198454
chr21	25461086	25462878			inside intron	inside	55667	inside intron	3544	5	6	inside transcription region	-	65256		ENSG00000229962.3	202305
chr21	25562798	25562922			inside exon	inside	615	inside exon	0	1	1	inside transcription region	+	1234		ENSG00000234883.8	218079
chr21	26128122	26128567			inside intron	inside	40862	inside intron	-15975	2	2	inside transcription region	-	57444		ENSG00000142192.22	87836
chr21	26167673	26167969			inside intron	inside	9582	inside intron	7640	2	2	inside transcription region	+	17733		ENSG00000224541.1	184447
