chr	start	end	name	annotation	description	region	distance	subregion	insideDistance	exonnumber	nexons	UTR	strand	geneL	codingL	Geneid	subjectHits
chr21	40045826	40046587			inside intron	inside	307067	inside intron	-1550	27	29	inside transcription region	-	340753		ENSG00000171587.15	130669
chr21	41369505	41370115			inside intron	inside	7478	inside intron	6720	2	14	5' UTR	+	47366		ENSG00000183486.14	147379
chr21	41763481	41763892			inside intron	inside	3160	inside intron	2967	1	8	inside transcription region	-	27679		ENSG00000183421.12	147291
chr21	41825316	41825565			inside intron	inside	9953	inside intron	394	3	5	inside transcription region	-	14327		ENSG00000141956.14	87550
chr21	42057287	42057693			promoter	promoter	9				1		-	1626		ENSG00000289322.3	318234
chr21	42107690	42108490			overlaps exon downstream	inside	44	overlaps exon downstream	0	1	2	inside transcription region	-	6400		ENSG00000184385.2	148777
chr21	42531177	42531257			inside intron	inside	17325	inside intron	3440	4	20	inside transcription region	+	67574		ENSG00000160190.14	108549
chr21	42748189	42748656			inside intron	inside	16431	inside intron	2459	4	15	inside transcription region	+	43751		ENSG00000160191.18	108579
chr21	42778059	42778524			covers exon(s)	inside	1470	covers exon(s)	0	2	3	inside transcription region	-	2175		ENSG00000283051.2	301537
chr21	42837523	42838320			promoter	promoter	1046				3		-	5437		ENSG00000225218.1	186372
chr21	43038005	43039931			downstream	downstream	63443				11		+	59369		ENSG00000160199.15	108595
chr21	43043606	43046703			downstream	downstream	29675				17		-	23187		ENSG00000160200.18	108608
chr21	43159822	43160496			inside intron	inside	51880	inside intron	7892	3	3	inside transcription region	+	60704		ENSG00000286549.2	308570
chr21	43740605	43741805			covers exon(s)	inside	6934	covers exon(s)	0	3	9	inside transcription region	+	19923		ENSG00000160209.19	108652
chr21	43827346	43827476			upstream	upstream	14779				2		-	6809		ENSG00000215458.9	178078
chr21	44163287	44163435			inside intron	inside	9921	inside intron	4358	2	2	inside transcription region	+	15133		ENSG00000294982.1	345125
chr21	44199287	44199620			overlaps exon upstream	inside	3195	overlaps exon upstream	0	3	3	inside transcription region	-	4018		ENSG00000232124.4	209644
chr21	44626748	44627626			inside intron	inside	83921	inside intron	-58742	3	13	3'UTR	-	212449		ENSG00000175894.18	137771
chr21	44874548	44874581			inside exon	inside	506	inside exon	0	1	2	inside transcription region	+	1765		ENSG00000289009.3	316922
chr21	44918619	44920115			inside intron	inside	812	inside intron	705	1	2	inside transcription region	-	10606		ENSG00000160255.19	108804
chr21	44920683	44921252			covers exon(s)	inside	10737	covers exon(s)	0	2	4	5' UTR	-	21705		ENSG00000160255.19	108803
chr21	44983040	44983233			downstream	downstream	4208				1		+	442		ENSG00000276529.1	295552
chr21	45109899	45110023			inside intron	inside	35122	inside intron	8540	2	14	5' UTR	+	147679		ENSG00000197381.18	160338
chr21	45495705	45495864			inside intron	inside	2510	inside intron	-272	5	8	inside transcription region	+	4617		ENSG00000182871.16	146317
chr21	45556052	45556426			overlaps exon upstream	inside	149	overlaps exon upstream	0	2	2	inside transcription region	+	625		ENSG00000288885.3	316375
chr21	45591167	45591248			inside intron	inside	379	inside intron	-210	1	5	inside transcription region	+	5866		ENSG00000233922.5	215010
chr21	45612099	45612274			inside exon	inside	4757	inside exon	0	2	2	inside transcription region	+	5219		ENSG00000286594.2	308770
chr21	45634572	45635608			overlaps 3'	overlaps 3'	142	covers exon(s)	0	1	2	inside transcription region	+	914		ENSG00000305537.1	373542
chr21	46099389	46099653			inside intron	inside	592	inside intron	-241	1	3	5' UTR	+	13607		ENSG00000142173.17	87771
chr21	46152952	46153744			covers exon(s)	inside	1835	covers exon(s)	0	3	14	inside transcription region	-	18800		ENSG00000160282.15	108833
chr21	46160757	46162732			overlaps 3'	overlaps 3'	21744	inside intron	390	4	4	overlaps 3'UTR	-	23328		ENSG00000160284.15	108837
chr21	46183464	46185546			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	4	5' UTR	-	23328		ENSG00000160284.15	108837
chr21	46285107	46285239			inside exon	inside	945	inside exon	0	2	2	inside transcription region	-	1179		ENSG00000160294.11	108863
chr21	46298039	46298590			downstream	downstream	11394				5		+	11106		ENSG00000182362.14	145543
chr21	46661365	46661922			inside exon	inside	4542	inside exon	0	2	4	inside transcription region	+	8128		ENSG00000160310.20	108931
chr22	11496430	11496736			downstream	downstream	21686				3		+	4899		ENSG00000288262.1	315068
chr22	11811644	11811719			inside intron	inside	104387	inside intron	21041	2	5	inside transcription region	+	179181		ENSG00000290397.2	321753
chr22	11825132	11825290			inside intron	inside	117875	inside intron	7470	2	5	inside transcription region	+	179181		ENSG00000290397.2	321753
chr22	11829547	11829745			inside intron	inside	356	inside intron	-220	1	2	inside transcription region	+	4628		ENSG00000290397.2	321771
chr22	11973574	11973953			overlaps exon downstream	inside	268	overlaps exon downstream	0	1	2	inside transcription region	-	2377		ENSG00000310416.1	386161
chr22	11975334	11975704			promoter	promoter	1040				4		-	49006		ENSG00000310416.1	386147
chr22	12125295	12126562			inside intron	inside	38208	inside intron	-13293	3	5	inside transcription region	-	64991		ENSG00000298334.1	353741
chr22	12170323	12170483			inside intron	inside	72363	inside intron	-24201	3	5	inside transcription region	+	121547		ENSG00000298316.1	353705
chr22	12214311	12214468			inside intron	inside	116351	inside intron	4677	5	5	inside transcription region	+	121547		ENSG00000298316.1	353705
chr22	12786503	12786750			downstream	downstream	26836				2		-	12850		ENSG00000302854.1	365277
chr22	12815373	12815925			promoter	promoter	1787				3		-	12848		ENSG00000302854.1	365278
chr22	16386679	16386762			promoter	promoter	932				4		+	3193		ENSG00000225293.1	186607
chr22	16608614	16608937			inside intron	inside	5789	inside intron	-5620	1	2	inside transcription region	+	34265		ENSG00000290418.2	322009
chr22	17007803	17007920			inside intron	inside	79	inside intron	20	1	4	inside transcription region	-	40698		ENSG00000215568.9	178227
chr22	17035344	17037835			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	4	inside transcription region	+	34255		ENSG00000290931.2	327245
chr22	17084082	17084432			promoter	promoter	522				4		+	15515		ENSG00000177663.15	140125
chr22	17477220	17478196			covers exon(s)	inside	127	covers exon(s)	0	1	19	inside transcription region	+	81056		ENSG00000099954.19	25949
chr22	17706850	17707739			inside intron	inside	140	inside intron	-24	1	2	inside transcription region	+	20960		ENSG00000099968.18	26010
chr22	18150586	18150731			inside intron	inside	416	inside intron	-363	1	11	5' UTR	+	27227		ENSG00000184979.12	149590
chr22	18511300	18511429			inside intron	inside	1039	inside intron	972	1	2	inside transcription region	-	11244		ENSG00000278044.2	296930
chr22	18903747	18905854			promoter	promoter	174				5		+	6060		ENSG00000183628.14	147570
chr22	18907007	18912125			covers exon(s)	inside	769	covers exon(s)	0	2	6	inside transcription region	+	41494		ENSG00000283809.1	302603
chr22	18913169	18914152			inside intron	inside	6931	inside intron	-2140	4	6	inside transcription region	+	41494		ENSG00000283809.1	302603
chr22	18917559	18917885			inside intron	inside	11321	inside intron	-6530	4	6	inside transcription region	+	41494		ENSG00000283809.1	302603
chr22	18997953	18998186			covers exon(s)	inside	547	covers exon(s)	0	2	2	inside transcription region	-	1790		ENSG00000302076.1	363386
chr22	19448476	19448794			inside exon	inside	713	inside exon	0	2	2	inside transcription region	+	2342		ENSG00000185065.7	149822
chr22	19584692	19585011			inside intron	inside	2014	inside intron	1776	1	2	inside transcription region	-	7211		ENSG00000302501.1	364438
chr22	19641192	19642116			upstream	upstream	7618				3		-	2824		ENSG00000230485.1	204006
chr22	19730369	19730579			inside intron	inside	3120	inside intron	1863	2	3	inside transcription region	+	7769		ENSG00000298759.1	354748
chr22	20361571	20361976			inside intron	inside	10720	inside intron	1648	7	8	inside transcription region	-	22118		ENSG00000290950.2	327715
chr22	20551201	20551553			covers exon(s)	inside	194	covers exon(s)	0	1	4	overlaps 5' UTR	+	13591		ENSG00000099917.17	25888
chr22	20591876	20592571			overlaps 5'	overlaps 5'	0	covers exon(s)	0	1	4	inside transcription region	-	4647		ENSG00000307604.1	379216
chr22	20623081	20623962			inside intron	inside	32952	inside intron	-229	5	9	inside transcription region	-	40684		ENSG00000290981.2	328052
chr22	20670791	20671773			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	2	inside transcription region	-	3148		ENSG00000229107.2	200089
chr22	20697339	20697719			inside exon	inside	1706	inside exon	0	2	2	inside transcription region	+	2766		ENSG00000303227.1	366273
chr22	20717759	20719058			overlaps exon upstream	inside	2360	overlaps exon upstream	0	3	13	inside transcription region	-	13699		ENSG00000241973.11	232628
chr22	21103711	21103921			inside intron	inside	613	inside intron	-484	1	8	inside transcription region	+	57321		ENSG00000291044.2	329303
chr22	21149865	21151153			inside intron	inside	431	inside intron	-347	1	2	inside transcription region	+	10985		ENSG00000291044.2	329310
chr22	21629046	21629195			covers exon(s)	inside	840	covers exon(s)	0	3	4	inside transcription region	-	1868		ENSG00000161179.14	109968
chr22	21802994	21804193			inside intron	inside	63247	inside intron	1656	3	7	inside transcription region	-	98236		ENSG00000100030.15	26183
chr22	21864903	21866170			inside intron	inside	1270	inside intron	1151	1	7	inside transcription region	-	98236		ENSG00000100030.15	26183
chr22	22117796	22118374			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	2	inside transcription region	-	3161		ENSG00000263366.2	278205
chr22	22217641	22219664			overlaps 5'	overlaps 5'	0	overlaps exon upstream	0	1	2	inside transcription region	+	486		ENSG00000253935.1	256556
chr22	22470752	22472398			downstream	downstream	5093				1		+	327		ENSG00000226595.1	190849
chr22	22537135	22537833			downstream	downstream	21528				5		-	11660		ENSG00000185686.18	151062
chr22	22651353	22651895			downstream	downstream	5043				4		+	1588		ENSG00000100121.14	26465
chr22	22740131	22741416			close to 3'	close to 3'	1187				1		+	243		ENSG00000253152.1	253625
chr22	23341834	23342372			downstream	downstream	15218				2		+	1877		ENSG00000236611.1	223277
chr22	23485578	23487704			inside intron	inside	19433	inside intron	-2451	2	10	inside transcription region	-	37999		ENSG00000178248.12	141179
chr22	23514466	23515182			promoter	promoter	864				2		-	1108		ENSG00000225413.2	186844
chr22	23520848	23521120			promoter	promoter	134				2		+	2451		ENSG00000296781.1	349973
chr22	23540995	23542371			inside intron	inside	4096	inside intron	1856	3	4	inside transcription region	+	10268		ENSG00000280623.2	299956
chr22	23751848	23751980			promoter	promoter	736				2		-	12430		ENSG00000187792.5	154384
chr22	23834841	23835150			inside exon	inside	3978	inside exon	0	5	5	inside transcription region	-	4625		ENSG00000099958.15	25985
chr22	23935395	23936284			inside intron	inside	38157	inside intron	-8874	2	3	inside transcription region	-	50334		ENSG00000290199.2	321326
chr22	23948421	23949213			inside intron	inside	25228	inside intron	-21900	2	3	inside transcription region	-	50334		ENSG00000290199.2	321326
chr22	23955980	23956736			inside intron	inside	17705	inside intron	17570	1	3	inside transcription region	-	50334		ENSG00000290199.2	321326
chr22	23960741	23960944			inside intron	inside	13497	inside intron	13362	1	3	inside transcription region	-	50334		ENSG00000290199.2	321326
chr22	23984626	23984833			inside intron	inside	6588	inside intron	2485	3	5	inside transcription region	-	14549		ENSG00000224205.2	183581
chr22	23985729	23987614			covers exon(s)	inside	3807	covers exon(s)	0	3	5	inside transcription region	-	14549		ENSG00000224205.2	183581
chr22	24012603	24012885			inside intron	inside	1185	inside intron	-874	1	37	5' UTR	+	167210		ENSG00000099991.18	26030
chr22	24429921	24430826			inside intron	inside	159023	inside intron	2304	19	20	3'UTR	+	171458		ENSG00000258555.6	267550
chr22	24553498	24553939			inside intron	inside	1185	inside intron	1009	1	3	inside transcription region	-	7408		ENSG00000138867.17	82831
chr22	24729007	24729410			inside intron	inside	45067	inside intron	-632	16	22	3'UTR	-	55227		ENSG00000184571.14	148990
chr22	24894497	24895366			covers exon(s)	inside	49756	covers exon(s)	0	16	23	inside transcription region	+	79852		ENSG00000167037.19	121888
chr22	24985315	24985678			inside intron	inside	32585	inside intron	28751	2	14	5' UTR	+	241727		ENSG00000197077.14	159437
chr22	25030684	25030942			inside intron	inside	77954	inside intron	-1143	4	14	inside transcription region	+	241727		ENSG00000197077.14	159437
chr22	25216431	25217215			inside intron	inside	3867	inside intron	-3590	1	6	5' UTR	+	19306		ENSG00000244752.3	236669
chr22	25219430	25219647			inside intron	inside	6866	inside intron	1756	2	6	5' UTR	+	19306		ENSG00000244752.3	236669
chr22	25268368	25269551			covers exon(s)	inside	13545	covers exon(s)	0	3	3	inside transcription region	-	15448		ENSG00000233577.7	213761
chr22	25281376	25281798			covers exon(s)	inside	876	covers exon(s)	0	3	3	inside transcription region	-	1388		ENSG00000233577.7	213775
chr22	25284838	25285290			inside intron	inside	2225	inside intron	-1782	1	4	inside transcription region	+	37473		ENSG00000285968.2	306494
chr22	25403789	25404165			inside intron	inside	1212	inside intron	1036	1	8	inside transcription region	-	53920		ENSG00000290796.1	325418
chr22	25419095	25420638			inside intron	inside	733	inside intron	-3	2	4	inside transcription region	-	2436		ENSG00000272942.1	291373
chr22	25772753	25773077			inside intron	inside	2726	inside intron	-242	3	39	inside transcription region	+	257739		ENSG00000133454.16	72474
chr22	25780709	25780889			inside intron	inside	10682	inside intron	-510	5	39	inside transcription region	+	257739		ENSG00000133454.16	72474
chr22	26367774	26368247			inside intron	inside	3025	inside intron	-2207	2	4	inside transcription region	+	12971		ENSG00000100095.19	26351
chr22	26369457	26369685			inside intron	inside	4708	inside intron	-3890	2	4	inside transcription region	+	12971		ENSG00000100095.19	26351
chr22	26632833	26633544			inside intron	inside	14293	inside intron	-299	2	2	inside transcription region	-	15827		ENSG00000309298.1	383356
chr22	27151794	27152132			inside intron	inside	8316	inside intron	7325	2	2	inside transcription region	+	16400		ENSG00000231405.1	206875
chr22	27195157	27195409			inside intron	inside	29257	inside intron	17603	3	4	inside transcription region	-	54196		ENSG00000233521.9	213560
chr22	27794914	27795468			inside intron	inside	1428	inside intron	1294	1	3	inside transcription region	-	46832		ENSG00000169184.7	126745
chr22	27798150	27798393			inside exon	inside	3363	inside exon	0	1	2	inside transcription region	-	53479		ENSG00000169184.7	126743
chr22	27799386	27799536			inside exon	inside	2220	inside exon	0	1	2	inside transcription region	-	53479		ENSG00000169184.7	126743
chr22	28505567	28506656			inside intron	inside	173184	inside intron	122895	2	23	inside transcription region	-	701826		ENSG00000100154.15	26625
